fclass,name,id,address,city,region,postcode
cycleway,Maple Street,711,"Unit 6, The Qube, 101-106 Tottenham Court Road, London, W1T 4TT, Greater London",London,Greater London,W1T 4TT
unclassified,Maple Street,627,"108 Tottenham Court Road, London, W1T 5AA, Greater London",London,Greater London,W1T 5AA
primary,Tottenham Court Road,131,"Unit 4, The Qube, 101-106 Tottenham Court Road, London, W1T 4EZ, Greater London",London,Greater London,W1T 4EZ
primary,Tottenham Court Road,627,"108 Tottenham Court Road, London, W1T 5AA, Greater London",London,Greater London,W1T 5AA
primary,Tottenham Court Road,627,"108 Tottenham Court Road, London, W1T 5AA, Greater London",London,Greater London,W1T 5AA
cycleway,University Street,131,"Unit 4, The Qube, 101-106 Tottenham Court Road, London, W1T 4EZ, Greater London",London,Greater London,W1T 4EZ
footway,,131,"Unit 4, The Qube, 101-106 Tottenham Court Road, London, W1T 4EZ, Greater London",London,Greater London,W1T 4EZ
footway,,627,"108 Tottenham Court Road, London, W1T 5AA, Greater London",London,Greater London,W1T 5AA
cycleway,,752,"73 City Road, London, EC1Y 1BD, Greater London",London,Greater London,EC1Y 1BD
secondary,St. Martin's Lane,748,"82-84 St. Martin's Lane, London, WC2N 4AG, Greater London",London,Greater London,WC2N 4AG
pedestrian,Whitefriargate,218,"33 Whitefriargate, Hull, HU1 2EX, Yorkshire and the Humber",Hull,Yorkshire and the Humber,HU1 2EX
primary,Greenwich High Road,686,"291 Greenwich High Road, London, SE10 8NA, Greater London",London,Greater London,SE10 8NA
pedestrian,High Street,399,"1 East Street, Southampton, SO14 3HE, South East",Southampton,South East,SO14 3HE
pedestrian,High Street,581,"Unit 2, 14-16 Above Bar Street, Southampton, SO14 7DQ, South East",Southampton,South East,SO14 7DQ
steps,,623,"22-24 Eastgate Street, Chester, CH1 1LE, North West",Chester,North West,CH1 1LE
steps,,560,"25 Eastgate Street, Chester, CH1 1LG, North West",Chester,North West,CH1 1LG
footway,Mill Lane Arcade,966,"101 High Street, Solihull, B91 3SW, West Midlands",Solihull,West Midlands,B91 3SW
footway,Blackfriars Subway,769,"174 Queen Victoria Street, London, EC4V 4EG, Greater London",London,Greater London,EC4V 4EG
primary,King Street,794,"145-155 King Street, London, W6 9JT, Greater London",London,Greater London,W6 9JT
primary,King Street,157,"100 King Street, London, W6 0QW, Greater London",London,Greater London,W6 0QW
tertiary,Rampant Horse Street,958,"12-14 Brigg Street, Norwich, NR2 1QN, East Of England",Norwich,East Of England,NR2 1QN
secondary,High Street,330,"1 The Green, London, W5 5DA, Greater London",London,Greater London,W5 5DA
pedestrian,Clarence Street,948,"79 Clarence Street, Kingston Upon Thames, KT1 1RB, Greater London",Kingston Upon Thames,Greater London,KT1 1RB
pedestrian,Clarence Street,185,"81 Clarence Street, Kingston Upon Thames, KT1 1RB, Greater London",Kingston Upon Thames,Greater London,KT1 1RB
primary,Kentish Way,780,"38-40 Widmore Road, Bromley, BR1 1RY, Greater London",Bromley,Greater London,BR1 1RY
pedestrian,Castle Street,731,"28-30 Castle Street, Kingston Upon Thames, KT1 1SS, Greater London",Kingston Upon Thames,Greater London,KT1 1SS
pedestrian,Castle Street,329,"16 Castle Street, Kingston Upon Thames, KT1 1SS, Greater London",Kingston Upon Thames,Greater London,KT1 1SS
unclassified,Fife Road,731,"28-30 Castle Street, Kingston Upon Thames, KT1 1SS, Greater London",Kingston Upon Thames,Greater London,KT1 1SS
unclassified,Wood Street,665,"2 Clarence Street, Kingston Upon Thames, KT1 1PB, Greater London",Kingston Upon Thames,Greater London,KT1 1PB
cycleway,,731,"28-30 Castle Street, Kingston Upon Thames, KT1 1SS, Greater London",Kingston Upon Thames,Greater London,KT1 1SS
pedestrian,,568,"20 Church Street, Kingston Upon Thames, KT1 1RJ, Greater London",Kingston Upon Thames,Greater London,KT1 1RJ
service,,7,"Unit 13-16, Hammersmith Broadway Shopping Centre, Hammersmith Broadway, London, W6 9YD, Greater London",London,Greater London,W6 9YD
service,,7,"Unit 13-16, Hammersmith Broadway Shopping Centre, Hammersmith Broadway, London, W6 9YD, Greater London",London,Greater London,W6 9YD
service,,6,"Unit 11, Hammersmith Broadway Shopping Centre, Hammersmith Broadway, London, W6 9YD, Greater London",London,Greater London,W6 9YD
service,,7,"Unit 13-16, Hammersmith Broadway Shopping Centre, Hammersmith Broadway, London, W6 9YD, Greater London",London,Greater London,W6 9YD
service,,7,"Unit 13-16, Hammersmith Broadway Shopping Centre, Hammersmith Broadway, London, W6 9YD, Greater London",London,Greater London,W6 9YD
service,,7,"Unit 13-16, Hammersmith Broadway Shopping Centre, Hammersmith Broadway, London, W6 9YD, Greater London",London,Greater London,W6 9YD
footway,Little Cross Street,950,"34-35 Commercial Street, Leeds, LS1 6EX, Yorkshire and the Humber",Leeds,Yorkshire and the Humber,LS1 6EX
tertiary,South Street,245,"108 South Street, Romford, RM1 1SS, Greater London",Romford,Greater London,RM1 1SS
tertiary,South Street,245,"108 South Street, Romford, RM1 1SS, Greater London",Romford,Greater London,RM1 1SS
tertiary,South Street,631,"82 South Street, Romford, RM1 1RX, Greater London",Romford,Greater London,RM1 1RX
primary,Charing Cross Road,106,"4 Oxford Street, London, W1D 1AL, Greater London",London,Greater London,W1D 1AL
primary,High Road,431,"Unit 12a, The Broadway, High Road, London, N22 6DS, Greater London",London,Greater London,N22 6DS
footway,,594,"Unit B13, The Balcony, Waterloo Station, London, SE1 7LY, Greater London",London,Greater London,SE1 7LY
primary,Duke Street Hill,173,"2 London Bridge Walk, London, SE1 2SX, Greater London",London,Greater London,SE1 2SX
primary,Regent Street,496,"316-318 Regent Street, London, W1B 3AY, Greater London",London,Greater London,W1B 3AY
primary,Regent Street,132,"313 Regent Street, London, W1B 2HP, Greater London",London,Greater London,W1B 2HP
primary,Regent Street,710,"275 Regent Street, London, W1B 2HB, Greater London",London,Greater London,W1B 2HB
unclassified,Lower Marsh,751,"119-120 Lower Marsh, London, SE1 7AE, Greater London",London,Greater London,SE1 7AE
primary,Westminster Bridge Road,788,"139 Westminster Bridge Road, London, SE1 7HR, Greater London",London,Greater London,SE1 7HR
footway,,95,"Angel Central, 34 Parkfield Street, London, N1 0PS, Greater London",London,Greater London,N1 0PS
footway,,96,"Angel Central, 34 Parkfield Street, London, N1 0PS, Greater London",London,Greater London,N1 0PS
service,,95,"Angel Central, 34 Parkfield Street, London, N1 0PS, Greater London",London,Greater London,N1 0PS
service,,96,"Angel Central, 34 Parkfield Street, London, N1 0PS, Greater London",London,Greater London,N1 0PS
footway,Thoroughfare Yard,582,"8-10 Magdalen Street, Norwich, NR3 1HU, East Of England",Norwich,East Of England,NR3 1HU
service,Bond Street,723,"Unit 2I-2K, Bond Street Shopping Centre, Bond Street, Chelmsford, CM1 1GH, East Of England",Chelmsford,East Of England,CM1 1GH
footway,,570,"46-48 High Street, Leicester, LE1 5YN, East Midlands",Leicester,East Midlands,LE1 5YN
pedestrian,,983,"435 Strand, London, WC2R 0QN, Greater London",London,Greater London,WC2R 0QN
footway,,617,"Gower Street, London, WC1E 6BT, Greater London",London,Greater London,WC1E 6BT
footway,,658,"Gower Street, London, WC1E 6BT, Greater London",London,Greater London,WC1E 6BT
footway,,617,"Gower Street, London, WC1E 6BT, Greater London",London,Greater London,WC1E 6BT
footway,,658,"Gower Street, London, WC1E 6BT, Greater London",London,Greater London,WC1E 6BT
footway,,629,"88 Gracechurch Street, London, EC3V 0DN, Greater London",London,Greater London,EC3V 0DN
secondary,North Street,521,"8-9 North Street, Brighton, BN1 1EB, South East",Brighton,South East,BN1 1EB
secondary,North Street,393,"146 North Street, Brighton, BN1 1RE, South East",Brighton,South East,BN1 1RE
secondary,North Street,524,"Unit 2, 32-36 North Street, Brighton, BN1 1EB, South East",Brighton,South East,BN1 1EB
primary,Strand,133,"460 Strand, London, WC2R 0RG, Greater London",London,Greater London,WC2R 0RG
unclassified,White Hart Yard,919,"59-61 Borough High Street, London, SE1 1NE, Greater London",London,Greater London,SE1 1NE
unclassified,White Hart Yard,919,"59-61 Borough High Street, London, SE1 1NE, Greater London",London,Greater London,SE1 1NE
tertiary,Corporation Street,411,"21 Fore Street, Taunton, TA1 1JA, South West",Taunton,South West,TA1 1JA
residential,Upbrook Mews,1026,"40-42 Craven Road, London, W2 3QA, Greater London",London,Greater London,W2 3QA
residential,Chilworth Mews,1025,"12 Craven Road, London, W2 3PX, Greater London",London,Greater London,W2 3PX
primary,Bruton Way,836,"1 Bruton Way, Gloucester, GL1 1DT, South West",Gloucester,South West,GL1 1DT
primary,Trier Way,836,"1 Bruton Way, Gloucester, GL1 1DT, South West",Gloucester,South West,GL1 1DT
pedestrian,Broadgate,550,"62-64 Broadgate, Coventry, CV1 1NF, West Midlands",Coventry,West Midlands,CV1 1NF
residential,Southwick Mews,829,"3-4 Norfolk Place, London, W2 1QN, Greater London",London,Greater London,W2 1QN
residential,Southwick Mews,829,"3-4 Norfolk Place, London, W2 1QN, Greater London",London,Greater London,W2 1QN
service,,867,"31 Norfolk Place, London, W2 1QH, Greater London",London,Greater London,W2 1QH
service,,830,"30 Norfolk Place, London, W2 1QH, Greater London",London,Greater London,W2 1QH
service,,867,"31 Norfolk Place, London, W2 1QH, Greater London",London,Greater London,W2 1QH
service,,830,"30 Norfolk Place, London, W2 1QH, Greater London",London,Greater London,W2 1QH
footway,,378,"90 High Street, Oxford, OX1 4BJ, South East",Oxford,South East,OX1 4BJ
footway,,378,"90 High Street, Oxford, OX1 4BJ, South East",Oxford,South East,OX1 4BJ
footway,The Mall,723,"Unit 2I-2K, Bond Street Shopping Centre, Bond Street, Chelmsford, CM1 1GH, East Of England",Chelmsford,East Of England,CM1 1GH
footway,,984,"15 High Street, Oxford, OX1 4DB, South East",Oxford,South East,OX1 4DB
living_street,Cross Street,544,"Royal Exchange Arcade, 6-10 Cross Street, Manchester, M2 7DH, North West",Manchester,North West,M2 7DH
living_street,,451,"8-10 Exchange Street, Manchester, M2 7HA, North West",Manchester,North West,M2 7HA
living_street,Market Street,513,"18 Market Street, Manchester, M1 1PT, North West",Manchester,North West,M1 1PT
living_street,Market Street,24,"90-100 Market Street, Manchester, M1 1PD, North West",Manchester,North West,M1 1PD
living_street,Market Street,23,"90-100 Market Street, Manchester, M1 1PD, North West",Manchester,North West,M1 1PD
living_street,Market Street,287,"82-84 Market Street, Manchester, M1 1PD, North West",Manchester,North West,M1 1PD
living_street,Market Street,514,"Unit 37, Manchester Arndale, Market Street, Manchester, M1 1WR, North West",Manchester,North West,M1 1WR
pedestrian,Balloon Lane,848,"The Printworks, 27 Withy Grove, Manchester, M4 2BS, North West",Manchester,North West,M4 2BS
unclassified,Blackett Street,785,"Unit 12, Intu Eldon Square, Greys Quarter, Newcastle Upon Tyne, NE1 7AP, North East",Newcastle Upon Tyne,North East,NE1 7AP
unclassified,Half Moon Street,847,"34 St. Ann Street, Manchester, M2 7LE, North West",Manchester,North West,M2 7LE
unclassified,St Ann Street,847,"34 St. Ann Street, Manchester, M2 7LE, North West",Manchester,North West,M2 7LE
unclassified,St Ann Street,285,"87 Deansgate, Manchester, M3 2BW, North West",Manchester,North West,M3 2BW
footway,Thornton's Arcade,307,"Thornton's Arcade, 36 Lands Lane, Leeds, LS1 6LB, Yorkshire and the Humber",Leeds,Yorkshire and the Humber,LS1 6LB
primary,London Road,1007,"33-35 London Road, Twickenham, TW1 3SZ, Greater London",Twickenham,Greater London,TW1 3SZ
secondary,Western Road,385,"136 Western Road, Brighton, BN1 2LA, South East",Brighton,South East,BN1 2LA
footway,St Mary's Square,15,"Unit 2, Coppergate Shopping Centre, St. Marys Square, York, YO1 9WY, Yorkshire and the Humber",York,Yorkshire and the Humber,YO1 9WY
footway,St Mary's Square,17,"Unit 5, Coppergate Shopping Centre, St. Marys Square, York, YO1 9NY, Yorkshire and the Humber",York,Yorkshire and the Humber,YO1 9NY
footway,St Mary's Square,31,"Unit 3, Coppergate Shopping Centre, St. Marys Square, York, YO1 9WY, Yorkshire and the Humber",York,Yorkshire and the Humber,YO1 9WY
footway,,15,"Unit 2, Coppergate Shopping Centre, St. Marys Square, York, YO1 9WY, Yorkshire and the Humber",York,Yorkshire and the Humber,YO1 9WY
footway,,15,"Unit 2, Coppergate Shopping Centre, St. Marys Square, York, YO1 9WY, Yorkshire and the Humber",York,Yorkshire and the Humber,YO1 9WY
pedestrian,,777,"15 Parliament Street, York, YO1 8SG, Yorkshire and the Humber",York,Yorkshire and the Humber,YO1 8SG
trunk,Edgware Road,112,"Unit 1-2, Tigris House, 256 Edgware Road, London, W2 1DS, Greater London",London,Greater London,W2 1DS
trunk,Edgware Road,144,"225 Edgware Road, London, W2 1JU, Greater London",London,Greater London,W2 1JU
trunk,Edgware Road,145,"258 Edgware Road, London, W2 1DU, Greater London",London,Greater London,W2 1DU
trunk,Edgware Road,116,"36-40 Edgware Road, London, W2 2EH, Greater London",London,Greater London,W2 2EH
trunk,Edgware Road,117,"21 Edgware Road, London, W2 2JE, Greater London",London,Greater London,W2 2JE
trunk,Edgware Road,146,"95 Edgware Road, London, W2 2HX, Greater London",London,Greater London,W2 2HX
trunk,Edgware Road,113,"156-158 Edgware Road, London, W2 2DS, Greater London",London,Greater London,W2 2DS
residential,South Street,911,"25 Market Place, Market Rasen, LN7 6TU, East Midlands",Market Rasen,East Midlands,LN7 6TU
footway,,153,"97 Buckingham Palace Road, London, SW1W 0RP, Greater London",London,Greater London,SW1W 0RP
residential,New Street,995,"172 Bishopsgate, London, EC2M 4NQ, Greater London",London,Greater London,EC2M 4NQ
primary,London Road,648,"19-20 London Road, Brighton, BN1 4JB, South East",Brighton,South East,BN1 4JB
footway,,777,"15 Parliament Street, York, YO1 8SG, Yorkshire and the Humber",York,Yorkshire and the Humber,YO1 8SG
footway,,715,"Unit 115, The Mall At Cribbs Causeway, Merlin Road, Bristol, BS34 5UP, South West",Bristol,South West,BS34 5UP
trunk,Edgware Road,113,"156-158 Edgware Road, London, W2 2DS, Greater London",London,Greater London,W2 2DS
pedestrian,,88,"Unit 21-22, The Royal Exchange, Royal Exchange, London, EC3V 3LP, Greater London",London,Greater London,EC3V 3LP
pedestrian,,91,"Unit 21-22, The Royal Exchange, Royal Exchange, London, EC3V 3LP, Greater London",London,Greater London,EC3V 3LP
pedestrian,,92,"Unit 21-22, The Royal Exchange, Royal Exchange, London, EC3V 3LP, Greater London",London,Greater London,EC3V 3LP
pedestrian,,90,"Unit 21-22, The Royal Exchange, Royal Exchange, London, EC3V 3LP, Greater London",London,Greater London,EC3V 3LP
pedestrian,,89,"Unit 21-22, The Royal Exchange, Royal Exchange, London, EC3V 3LP, Greater London",London,Greater London,EC3V 3LP
primary,High Street,889,"2 Church Street, Lutterworth, LE17 4AE, East Midlands",Lutterworth,East Midlands,LE17 4AE
tertiary,Hanover Buildings,581,"Unit 2, 14-16 Above Bar Street, Southampton, SO14 7DQ, South East",Southampton,South East,SO14 7DQ
footway,,705,"Unit 21, Birmingham New Street Railway Station, New Street, Birmingham, B2 4ND, West Midlands",Birmingham,West Midlands,B2 4ND
footway,,705,"Unit 21, Birmingham New Street Railway Station, New Street, Birmingham, B2 4ND, West Midlands",Birmingham,West Midlands,B2 4ND
steps,12a,705,"Unit 21, Birmingham New Street Railway Station, New Street, Birmingham, B2 4ND, West Midlands",Birmingham,West Midlands,B2 4ND
steps,10a 11a,705,"Unit 21, Birmingham New Street Railway Station, New Street, Birmingham, B2 4ND, West Midlands",Birmingham,West Midlands,B2 4ND
footway,,705,"Unit 21, Birmingham New Street Railway Station, New Street, Birmingham, B2 4ND, West Midlands",Birmingham,West Midlands,B2 4ND
footway,,705,"Unit 21, Birmingham New Street Railway Station, New Street, Birmingham, B2 4ND, West Midlands",Birmingham,West Midlands,B2 4ND
footway,,705,"Unit 21, Birmingham New Street Railway Station, New Street, Birmingham, B2 4ND, West Midlands",Birmingham,West Midlands,B2 4ND
footway,,705,"Unit 21, Birmingham New Street Railway Station, New Street, Birmingham, B2 4ND, West Midlands",Birmingham,West Midlands,B2 4ND
footway,,705,"Unit 21, Birmingham New Street Railway Station, New Street, Birmingham, B2 4ND, West Midlands",Birmingham,West Midlands,B2 4ND
footway,,705,"Unit 21, Birmingham New Street Railway Station, New Street, Birmingham, B2 4ND, West Midlands",Birmingham,West Midlands,B2 4ND
footway,,705,"Unit 21, Birmingham New Street Railway Station, New Street, Birmingham, B2 4ND, West Midlands",Birmingham,West Midlands,B2 4ND
primary,Southwark Street,679,"22 Southwark Street, London, SE1 1TU, Greater London",London,Greater London,SE1 1TU
primary,New Oxford Street,708,"114-116 New Oxford Street, London, WC1A 1HH, Greater London",London,Greater London,WC1A 1HH
cycleway,,835,"6 Walkergate, Durham, DH1 1SQ, North East",Durham,North East,DH1 1SQ
primary,High Road,143,"69 High Road, London, N22 6BB, Greater London",London,Greater London,N22 6BB
primary,High Road,500,"74 High Road, London, N22 6HL, Greater London",London,Greater London,N22 6HL
primary,High Road,952,"111-113 High Road, London, N22 6BB, Greater London",London,Greater London,N22 6BB
footway,,705,"Unit 21, Birmingham New Street Railway Station, New Street, Birmingham, B2 4ND, West Midlands",Birmingham,West Midlands,B2 4ND
service,,156,"Unit 2, 112-114 North End Road, London, W14 9PP, Greater London",London,Greater London,W14 9PP
service,,156,"Unit 2, 112-114 North End Road, London, W14 9PP, Greater London",London,Greater London,W14 9PP
primary,London Road,789,"2-3 London Road, London, SE1 6JZ, Greater London",London,Greater London,SE1 6JZ
primary,Cockspur Street,852,"25 Cockspur Street, London, SW1Y 5BN, Greater London",London,Greater London,SW1Y 5BN
primary,Northumberland Avenue,855,"3-4 Northumberland Avenue, London, WC2N 5BY, Greater London",London,Greater London,WC2N 5BY
footway,,681,"1 Blackfriars Bridge, London, SE1 9UD, Greater London",London,Greater London,SE1 9UD
service,,832,"168-172 Sussex Gardens, London, W2 1TP, Greater London",London,Greater London,W2 1TP
primary,Baker Street,126,"15 Baker Street, London, W1U 3BX, Greater London",London,Greater London,W1U 3BX
pedestrian,,589,"202-206 High Street, Orpington, BR6 0JN, Greater London",Orpington,Greater London,BR6 0JN
footway,,318,"8 High Street, Reading, RG1 2EA, South East",Reading,South East,RG1 2EA
footway,,318,"8 High Street, Reading, RG1 2EA, South East",Reading,South East,RG1 2EA
footway,,318,"8 High Street, Reading, RG1 2EA, South East",Reading,South East,RG1 2EA
trunk_link,Euston Road,1001,"27-29 Euston Road, London, NW1 2SD, Greater London",London,Greater London,NW1 2SD
footway,,571,"227 Finchley Road, London, NW3 6LP, Greater London",London,Greater London,NW3 6LP
footway,,525,"34-38 Bond Street, Bristol, BS1 3LX, South West",Bristol,South West,BS1 3LX
primary,Shepherds Bush Road,12,"18 Hammersmith Broadway, London, W6 7AB, Greater London",London,Greater London,W6 7AB
primary,Shepherds Bush Road,798,"244 Shepherds Bush Road, London, W6 7NN, Greater London",London,Greater London,W6 7NN
service,,798,"244 Shepherds Bush Road, London, W6 7NN, Greater London",London,Greater London,W6 7NN
footway,,14,"Unit 2, 22-26 Hammersmith Broadway, London, W6 7AB, Greater London",London,Greater London,W6 7AB
footway,,105,"Unit 2, 22-26 Hammersmith Broadway, London, W6 7AB, Greater London",London,Greater London,W6 7AB
secondary,John Dobson Street,849,"John Dobson Street, Newcastle Upon Tyne, NE1 8JF, North East",Newcastle Upon Tyne,North East,NE1 8JF
footway,Brunswick Arcade,932,"Unit 1a, Brindleyplace, 60 Brunswick Street, Birmingham, B1 2JF, West Midlands",Birmingham,West Midlands,B1 2JF
footway,Brunswick Arcade,932,"Unit 1a, Brindleyplace, 60 Brunswick Street, Birmingham, B1 2JF, West Midlands",Birmingham,West Midlands,B1 2JF
service,Garrick Yard,748,"82-84 St. Martin's Lane, London, WC2N 4AG, Greater London",London,Greater London,WC2N 4AG
pedestrian,,723,"Unit 2I-2K, Bond Street Shopping Centre, Bond Street, Chelmsford, CM1 1GH, East Of England",Chelmsford,East Of England,CM1 1GH
footway,,1001,"27-29 Euston Road, London, NW1 2SD, Greater London",London,Greater London,NW1 2SD
cycleway,East-West Cycle Superhighway,671,"45 Monument Street, London, EC3R 8BU, Greater London",London,Greater London,EC3R 8BU
service,,517,"Unit 2, 51-59 Kirkgate, Bradford, BD1 1PZ, Yorkshire and the Humber",Bradford,Yorkshire and the Humber,BD1 1PZ
cycleway,North-South Cycle Superhighway (Blackfriars Road section),734,"Unit 1, 109-115 Blackfriars Road, London, SE1 8HW, Greater London",London,Greater London,SE1 8HW
living_street,New Street,776,"18 South Street, Dorchester, DT1 1BS, South West",Dorchester,South West,DT1 1BS
footway,,68,"Unit C1, City Tower, Piccadilly Plaza, Manchester, M1 4AH, North West",Manchester,North West,M1 4AH
footway,,69,"Unit C1, City Tower, Piccadilly Plaza, Manchester, M1 4AH, North West",Manchester,North West,M1 4AH
pedestrian,Rotunda Square,506,"1 New street, Birmingham, B2 4LE, West Midlands",Birmingham,West Midlands,B2 4LE
pedestrian,Rotunda Square,366,"146-148 New Street, Birmingham, B2 4NY, West Midlands",Birmingham,West Midlands,B2 4NY
primary,Shirley High Street,396,"76-78 Shirley High Street, Southampton, SO15 3NE, South East",Southampton,South East,SO15 3NE
service,,504,"Unit 12, Bullring Shopping Centre, Lower Mall, Birmingham, B5 4BP, West Midlands",Birmingham,West Midlands,B5 4BP
trunk,Camden High Street,696,"1 Camden High Street, London, NW1 7JE, Greater London",London,Greater London,NW1 7JE
tertiary,High Street,417,"73 High Street, Lymington, SO41 9AL, South East",Lymington,South East,SO41 9AL
pedestrian,,506,"1 New street, Birmingham, B2 4LE, West Midlands",Birmingham,West Midlands,B2 4LE
pedestrian,,937,"25 New Street, Birmingham, B2 4RQ, West Midlands",Birmingham,West Midlands,B2 4RQ
pedestrian,,366,"146-148 New Street, Birmingham, B2 4NY, West Midlands",Birmingham,West Midlands,B2 4NY
pedestrian,,368,"Unit 1, 40 New Street, Birmingham, B2 4EG, West Midlands",Birmingham,West Midlands,B2 4EG
pedestrian,,506,"1 New street, Birmingham, B2 4LE, West Midlands",Birmingham,West Midlands,B2 4LE
steps,,541,"Unit 3, The Corner House, South Sherwood Street, Nottingham, NG1 4DB, East Midlands",Nottingham,East Midlands,NG1 4DB
footway,,681,"1 Blackfriars Bridge, London, SE1 9UD, Greater London",London,Greater London,SE1 9UD
primary,Blackfriars Road,734,"Unit 1, 109-115 Blackfriars Road, London, SE1 8HW, Greater London",London,Greater London,SE1 8HW
pedestrian,Central Arcade,279,"145 Grainger Street, Newcastle Upon Tyne, NE1 5AE, North East",Newcastle Upon Tyne,North East,NE1 5AE
cycleway,North-South Cycle Superhighway (Blackfriars Road section),681,"1 Blackfriars Bridge, London, SE1 9UD, Greater London",London,Greater London,SE1 9UD
primary,Byward Street,765,"13-14 Byward Street, London, EC3R 5BA, Greater London",London,Greater London,EC3R 5BA
cycleway,North-South Cycle Superhighway (Blackfriars Bridge section),681,"1 Blackfriars Bridge, London, SE1 9UD, Greater London",London,Greater London,SE1 9UD
cycleway,East-West Cycle Superhighway,765,"13-14 Byward Street, London, EC3R 5BA, Greater London",London,Greater London,EC3R 5BA
footway,,715,"Unit 115, The Mall At Cribbs Causeway, Merlin Road, Bristol, BS34 5UP, South West",Bristol,South West,BS34 5UP
steps,,715,"Unit 115, The Mall At Cribbs Causeway, Merlin Road, Bristol, BS34 5UP, South West",Bristol,South West,BS34 5UP
steps,,715,"Unit 115, The Mall At Cribbs Causeway, Merlin Road, Bristol, BS34 5UP, South West",Bristol,South West,BS34 5UP
pedestrian,More London Place,175,"90 Tooley Street, London, SE1 2TH, Greater London",London,Greater London,SE1 2TH
pedestrian,,988,"27 The Broadway, London, SW19 1PS, Greater London",London,Greater London,SW19 1PS
pedestrian,,1008,"1-3 The Broadway, London, SW19 1PS, Greater London",London,Greater London,SW19 1PS
pedestrian,,368,"Unit 1, 40 New Street, Birmingham, B2 4EG, West Midlands",Birmingham,West Midlands,B2 4EG
footway,Blackfriars Subway,769,"174 Queen Victoria Street, London, EC4V 4EG, Greater London",London,Greater London,EC4V 4EG
service,Slaters Court,612,"31 Princess Street, Knutsford, WA16 6BW, North West",Knutsford,North West,WA16 6BW
unclassified,Brooke Street,546,"10-11 Holborn, London, EC1N 2LL, Greater London",London,Greater London,EC1N 2LL
primary,Queen's Road,403,"1 Queens Road, Bristol, BS8 1QE, South West",Bristol,South West,BS8 1QE
pedestrian,,1016,"134 High Street, London, SE20 7EU, Greater London",London,Greater London,SE20 7EU
pedestrian,,641,"132 High Street, London, SE20 7EU, Greater London",London,Greater London,SE20 7EU
primary,Bishopsgate,995,"172 Bishopsgate, London, EC2M 4NQ, Greater London",London,Greater London,EC2M 4NQ
footway,Dickens Walk,337,"34 New Broadway, London, W5 2XA, Greater London",London,Greater London,W5 2XA
primary,New Broadway,337,"34 New Broadway, London, W5 2XA, Greater London",London,Greater London,W5 2XA
footway,,799,"34 Kennington Road, London, SE1 7BL, Greater London",London,Greater London,SE1 7BL
pedestrian,,431,"Unit 12a, The Broadway, High Road, London, N22 6DS, Greater London",London,Greater London,N22 6DS
footway,,318,"8 High Street, Reading, RG1 2EA, South East",Reading,South East,RG1 2EA
footway,,101,"Holborn Underground Station, 88-94 Kingsway, London, WC2B 6AA, Greater London",London,Greater London,WC2B 6AA
footway,,13,"Holborn Underground Station, 88-94 Kingsway, London, WC2B 6AA, Greater London",London,Greater London,WC2B 6AA
footway,,101,"Holborn Underground Station, 88-94 Kingsway, London, WC2B 6AA, Greater London",London,Greater London,WC2B 6AA
footway,,13,"Holborn Underground Station, 88-94 Kingsway, London, WC2B 6AA, Greater London",London,Greater London,WC2B 6AA
footway,,4,"231 High Holborn, London, WC1V 7EG, Greater London",London,Greater London,WC1V 7EG
footway,,102,"231 High Holborn, London, WC1V 7EG, Greater London",London,Greater London,WC1V 7EG
footway,,100,"231 High Holborn, London, WC1V 7EG, Greater London",London,Greater London,WC1V 7EG
footway,,57,"236 High Holborn, London, WC1V 7DN, Greater London",London,Greater London,WC1V 7DN
steps,,101,"Holborn Underground Station, 88-94 Kingsway, London, WC2B 6AA, Greater London",London,Greater London,WC2B 6AA
steps,,13,"Holborn Underground Station, 88-94 Kingsway, London, WC2B 6AA, Greater London",London,Greater London,WC2B 6AA
residential,,911,"25 Market Place, Market Rasen, LN7 6TU, East Midlands",Market Rasen,East Midlands,LN7 6TU
pedestrian,,911,"25 Market Place, Market Rasen, LN7 6TU, East Midlands",Market Rasen,East Midlands,LN7 6TU
service,,911,"25 Market Place, Market Rasen, LN7 6TU, East Midlands",Market Rasen,East Midlands,LN7 6TU
footway,,150,"18 Argyll Street, London, W1F 7TP, Greater London",London,Greater London,W1F 7TP
footway,,150,"18 Argyll Street, London, W1F 7TP, Greater London",London,Greater London,W1F 7TP
footway,,710,"275 Regent Street, London, W1B 2HB, Greater London",London,Greater London,W1B 2HB
footway,,710,"275 Regent Street, London, W1B 2HB, Greater London",London,Greater London,W1B 2HB
steps,,710,"275 Regent Street, London, W1B 2HB, Greater London",London,Greater London,W1B 2HB
service,,744,"36 Riding House Street, London, W1W 7EP, Greater London",London,Greater London,W1W 7EP
footway,Augustine's Courtyard,162,"23-24 St. Augustines Parade, Bristol, BS1 4UL, South West",Bristol,South West,BS1 4UL
footway,Augustine's Courtyard,162,"23-24 St. Augustines Parade, Bristol, BS1 4UL, South West",Bristol,South West,BS1 4UL
footway,,321,"9 Duke Street, Reading, RG1 4SA, South East",Reading,South East,RG1 4SA
footway,,318,"8 High Street, Reading, RG1 2EA, South East",Reading,South East,RG1 2EA
unclassified,Hounds Gate,960,"38-40 Wheeler Gate, Nottingham, NG1 2ND, East Midlands",Nottingham,East Midlands,NG1 2ND
steps,,57,"236 High Holborn, London, WC1V 7DN, Greater London",London,Greater London,WC1V 7DN
