id,address,city,region,postcode,lon,lng,descript_1,length
609,"16 Victoria Street, Blackpool, FY1 4RW, North West",Blackpool,North West,FY1 4RW,-3.05434,53.8166,Pedestrianised Street,107.37
610,"56-58 Church Street, Blackpool, FY1 1HP, North West",Blackpool,North West,FY1 1HP,-3.05307,53.81757,Pedestrianised Street,79.12
611,"67-73 School Road, Sale, M33 7YF, North West",Sale,North West,M33 7YF,-2.32411,53.42542,Pedestrianised Street,41.39
613,"2b Maidenhead Street, Hertford, SG14 1DR, East Of England",Hertford,East Of England,SG14 1DR,-0.07792,51.79665,Pedestrianised Street,112.97
614,"31 Maidenhead Street, Hertford, SG14 1DW, East Of England",Hertford,East Of England,SG14 1DW,-0.07898,51.79633,Pedestrianised Street,112.97
618,"24-26 Bank Hey Street, Blackpool, FY1 4RS, North West",Blackpool,North West,FY1 4RS,-3.0548,53.81655,Pedestrianised Street,97.67
621,"33 Butcher Row, Salisbury, SP1 1EP, South West",Salisbury,South West,SP1 1EP,-1.79577,51.06863,Pedestrianised Street,108.29
623,"22-24 Eastgate Street, Chester, CH1 1LE, North West",Chester,North West,CH1 1LE,-2.89025,53.19044,Pedestrianised Street,112.01
624,"17 King Street, Manchester, M2 6AW, North West",Manchester,North West,M2 6AW,-2.24684,53.48139,Pedestrianised Street,7.64
632,"40 South Street, Romford, RM1 1RB, Greater London",Romford,Greater London,RM1 1RB,0.18122,51.57735,Pedestrianised Street,159.32
650,"55-56 East Street, Brighton, BN1 1HN, South East",Brighton,South East,BN1 1HN,-0.13903,50.82104,Pedestrianised Street,64.53
651,"3 Clumber Street, Nottingham, NG1 3ED, East Midlands",Nottingham,East Midlands,NG1 3ED,-1.14758,52.95393,Pedestrianised Street,80.44
652,"17 Bridlesmith Gate, Nottingham, NG1 2GR, East Midlands",Nottingham,East Midlands,NG1 2GR,-1.14712,52.95249,Pedestrianised Street,81.55
653,"21-23 Church Street, Liverpool, L1 1DA, North West",Liverpool,North West,L1 1DA,-2.98455,53.40534,Pedestrianised Street,54.09
656,"7 King Edward Street, Leeds, LS1 6AX, Yorkshire and the Humber",Leeds,Yorkshire and the Humber,LS1 6AX,-1.54183,53.79776,Pedestrianised Street,69.62
669,"15-16 Market Place, Kingston Upon Thames, KT1 1JP, Greater London",Kingston Upon Thames,Greater London,KT1 1JP,-0.30656,51.41001,Pedestrianised Street,59.07
682,"7 Shepherd Street, London, W1J 7HR, Greater London",London,Greater London,W1J 7HR,-0.14688,51.50615,Pedestrianised Street,26.78
707,"35 Great Marlborough Street, London, W1F 7JE, Greater London",London,Greater London,W1F 7JE,-0.13944,51.51407,Pedestrianised Street,65.85
729,"6-8 Brigg Street, Norwich, NR2 1QN, East Of England",Norwich,East Of England,NR2 1QN,1.29325,52.6268,Pedestrianised Street,57.64
730,"32 London Street, Norwich, NR2 1LD, East Of England",Norwich,East Of England,NR2 1LD,1.29515,52.6292,Pedestrianised Street,92.45
731,"28-30 Castle Street, Kingston Upon Thames, KT1 1SS, Greater London",Kingston Upon Thames,Greater London,KT1 1SS,-0.30194,51.41191,Pedestrianised Street,42.63
771,"5 Moulsham Street, Chelmsford, CM2 0HR, East Of England",Chelmsford,East Of England,CM2 0HR,0.47464,51.73127,Pedestrianised Street,162.08
776,"18 South Street, Dorchester, DT1 1BS, South West",Dorchester,South West,DT1 1BS,-2.43697,50.7133,Pedestrianised Street,174.18
777,"15 Parliament Street, York, YO1 8SG, Yorkshire and the Humber",York,Yorkshire and the Humber,YO1 8SG,-1.08167,53.9591,Pedestrianised Street,56.73
795,"46-48 King Street, Maidenhead, SL6 1HJ, South East",Maidenhead,South East,SL6 1HJ,-0.72244,51.52071,Pedestrianised Street,119.98
796,"45-46 Cornmarket Street, Oxford, OX1 3HA, South East",Oxford,South East,OX1 3HA,-1.25855,51.75326,Pedestrianised Street,84.98
818,"10 Chapel Street, Peterhead, AB42 1TL, Scotland",Peterhead,Scotland,AB42 1TL,-1.77834,57.50533,Pedestrianised Street,93.73
821,"10 Thistle Street, Peterhead, AB42 1TD, Scotland",Peterhead,Scotland,AB42 1TD,-1.77995,57.50551,Pedestrianised Street,49.03
822,"17 Broad Street, Peterhead, AB42 1HY, Scotland",Peterhead,Scotland,AB42 1HY,-1.77747,57.50522,Pedestrianised Street,68.37
823,"34 Marischal Street, Peterhead, AB42 1HS, Scotland",Peterhead,Scotland,AB42 1HS,-1.77879,57.50522,Pedestrianised Street,91.43
837,"20-21 Leicester Square, London, WC2H 7JX, Greater London",London,Greater London,WC2H 7JX,-0.12949,51.51087,Pedestrianised Street,76.33
841,"Hanover Buildings, 66 Rose Street, Edinburgh, EH2 2NN, Scotland",Edinburgh,Scotland,EH2 2NN,-3.19855,55.95249,Pedestrianised Street,157.4
842,"235 High Street, Edinburgh, EH1 1PE, Scotland",Edinburgh,Scotland,EH1 1PE,-3.18922,55.95,Pedestrianised Street,97.24
844,"130 High Street, Edinburgh, EH1 1QS, Scotland",Edinburgh,Scotland,EH1 1QS,-3.18843,55.94999,Pedestrianised Street,97.24
854,"19-20 Irving Street, London, WC2H 7RR, Greater London",London,Greater London,WC2H 7RR,-0.12933,51.50989,Pedestrianised Street,88.15
856,"Unit 1, 3-7 Coney Street, York, YO1 9QL, Yorkshire and the Humber",York,Yorkshire and the Humber,YO1 9QL,-1.08473,53.95994,Pedestrianised Street,129.62
882,"Great Maze Pond, St. Thomas Street, London, SE1 9RT, Greater London",London,Greater London,SE1 9RT,-0.08719,51.50414,Pedestrianised Street,39.05
884,"17 Queen Victoria Street, Reading, RG1 1SY, South East",Reading,South East,RG1 1SY,-0.97221,51.4562,Pedestrianised Street,112.27
885,"30a Chain Street, Reading, RG1 2HX, South East",Reading,South East,RG1 2HX,-0.97305,51.4553,Pedestrianised Street,144.07
893,"1 Grassmarket, Edinburgh, EH1 2HY, Scotland",Edinburgh,Scotland,EH1 2HY,-3.19801,55.94716,Pedestrianised Street,236.46
896,"Unit 6, 76 Rose Street, Edinburgh, EH2 2NN, Scotland",Edinburgh,Scotland,EH2 2NN,-3.19857,55.95251,Pedestrianised Street,76.36
898,"4 Castle Street, Edinburgh, EH2 3DW, Scotland",Edinburgh,Scotland,EH2 3DW,-3.203,55.95132,Pedestrianised Street,66.87
903,"89 Rose Street, Edinburgh, EH2 3DT, Scotland",Edinburgh,Scotland,EH2 3DT,-3.20088,55.9522,Pedestrianised Street,157.78
937,"25 New Street, Birmingham, B2 4RQ, West Midlands",Birmingham,West Midlands,B2 4RQ,-1.89762,52.47903,Pedestrianised Street,284.61
938,"35 Broadmead, Bristol, BS1 3EU, South West",Bristol,South West,BS1 3EU,-2.58869,51.45773,Pedestrianised Street,111.51
939,"107-109 High Street, Bromley, BR1 1JQ, Greater London",Bromley,Greater London,BR1 1JQ,0.01529,51.40356,Pedestrianised Street,276.19
944,"233 High Street, Exeter, EX4 3NE, South West",Exeter,South West,EX4 3NE,-3.53012,50.72415,Pedestrianised Street,295.69
945,"166 Buchanan Street, Glasgow, G1 2LW, Scotland",Glasgow,Scotland,G1 2LW,-4.25334,55.86238,Pedestrianised Street,34.91
946,"9-11 Eastgate Street, Gloucester, GL1 1NS, South West",Gloucester,South West,GL1 1NS,-2.24543,51.86523,Pedestrianised Street,214.88
948,"79 Clarence Street, Kingston Upon Thames, KT1 1RB, Greater London",Kingston Upon Thames,Greater London,KT1 1RB,-0.30243,51.41071,Pedestrianised Street,138.89
951,"25 Church Street, Liverpool, L1 1DA, North West",Liverpool,North West,L1 1DA,-2.98437,53.40532,Pedestrianised Street,54.09
958,"12-14 Brigg Street, Norwich, NR2 1QN, East Of England",Norwich,East Of England,NR2 1QN,1.29312,52.62669,Pedestrianised Street,57.64
959,"21 Long Row, Nottingham, NG1 2DH, East Midlands",Nottingham,East Midlands,NG1 2DH,-1.1494,52.95374,Pedestrianised Street,130.09
961,"50 Cornmarket Street, Oxford, OX1 3HA, South East",Oxford,South East,OX1 3HA,-1.25839,51.75297,Pedestrianised Street,84.98
963,"104-105 Broad Street, Reading, RG1 2AZ, South East",Reading,South East,RG1 2AZ,-0.97241,51.45559,Pedestrianised Street,223.73
966,"101 High Street, Solihull, B91 3SW, West Midlands",Solihull,West Midlands,B91 3SW,-1.77759,52.41286,Pedestrianised Street,85.67
969,"8 Queen Street, Cardiff, CF10 2BU, Wales",Cardiff,Wales,CF10 2BU,-3.17869,51.48154,Pedestrianised Street,393.77
971,"17 King Edward Street, Hull, HU1 3RL, Yorkshire and the Humber",Hull,Yorkshire and the Humber,HU1 3RL,-0.34023,53.74451,Pedestrianised Street,156.2
973,"97 Lord Street, Liverpool, L2 6PG, North West",Liverpool,North West,L2 6PG,-2.98603,53.40542,Pedestrianised Street,168.9
974,"30 Market Street, Manchester, M1 1PW, North West",Manchester,North West,M1 1PW,-2.24318,53.48284,Pedestrianised Street,145.58
976,"3-5 Murray Place, Stirling, FK8 1DQ, Scotland",Stirling,Scotland,FK8 1DQ,-3.9368,56.11779,Pedestrianised Street,124.64
977,"51 East Street, Brighton, BN1 1HN, South East",Brighton,South East,BN1 1HN,-0.13882,50.82127,Pedestrianised Street,64.53
978,"24 Petty Cury, Cambridge, CB2 3NB, East Of England",Cambridge,East Of England,CB2 3NB,0.12104,52.20537,Pedestrianised Street,126.28
979,"14 Market Place, Durham, DH1 3NE, North East",Durham,North East,DH1 3NE,-1.57586,54.7767,Pedestrianised Street,175.55
980,"95 Buchanan Street, Glasgow, G1 3HF, Scotland",Glasgow,Scotland,G1 3HF,-4.25433,55.86005,Pedestrianised Street,22.72
981,"38 Lands Lane, Leeds, LS1 6LD, Yorkshire and the Humber",Leeds,Yorkshire and the Humber,LS1 6LD,-1.54319,53.79911,Pedestrianised Street,161.55
991,"20 St. Ann's Road, Harrow, HA1 1LG, Greater London",Harrow,Greater London,HA1 1LG,-0.33442,51.58147,Pedestrianised Street,91.95
1003,"17-21 Leicester Square, London, WC2H 7LE, Greater London",London,Greater London,WC2H 7LE,-0.12966,51.51088,Pedestrianised Street,15.64
1018,"46 Westgate Street, Gloucester, GL1 2NF, South West",Gloucester,South West,GL1 2NF,-2.24748,51.86634,Pedestrianised Street,132.12
1020,"21 Silver Street, Gainsborough, DN21 2DT, East Midlands",Gainsborough,East Midlands,DN21 2DT,-0.77674,53.39859,Pedestrianised Street,123.76
1060,"12 Thistle Street, Peterhead, AB42 1TD, Scotland",Peterhead,Scotland,AB42 1TD,-1.77999,57.50555,Pedestrianised Street,49.03
1065,"154 High Street, Edinburgh, EH1 1QS, Scotland",Edinburgh,Scotland,EH1 1QS,-3.18899,55.95,Pedestrianised Street,97.24
1088,"23a Eastgate Street, Gloucester, GL1 1PU, South West",Gloucester,South West,GL1 1PU,-2.24472,51.86462,Pedestrianised Street,214.88
1148,"17 Westgate Street, Gloucester, GL1 2NW, South West",Gloucester,South West,GL1 2NW,-2.24654,51.86567,Pedestrianised Street,21.27
1149,"8a Eastgate Street, Gloucester, GL1 1PA, South West",Gloucester,South West,GL1 1PA,-2.24535,51.86493,Pedestrianised Street,214.88
1151,"4 Long Row, Nottingham, NG1 2DB, East Midlands",Nottingham,East Midlands,NG1 2DB,-1.1483,52.9538,Pedestrianised Street,130.09
76,"Unit 11, Manchester Fort Shopping Park, Cheetham Hill Road, Manchester, M8 8EP, North West",Manchester,North West,M8 8EP,-2.2339,53.4971,Private Road - Publicly Accessible,141.81
77,"Unit 11, Manchester Fort Shopping Park, Cheetham Hill Road, Manchester, M8 8EP, North West",Manchester,North West,M8 8EP,-2.2339,53.4971,Private Road - Publicly Accessible,141.81
286,"Unit 35, Manchester Fort Shopping Park, Cheetham Hill Road, Manchester, M8 8EP, North West",Manchester,North West,M8 8EP,-2.23661,53.49809,Private Road - Publicly Accessible,183.48
594,"Unit B13, The Balcony, Waterloo Station, London, SE1 7LY, Greater London",London,Greater London,SE1 7LY,-0.11236,51.50349,Private Road - Publicly Accessible,316.67
1049,"Bedale Hall, North End, Bedale, DL8 1AA, Yorkshire and the Humber",Bedale,Yorkshire and the Humber,DL8 1AA,-1.5935,54.28967,Private Road - Publicly Accessible,14.53
5,"Unit 35, Hammersmith Broadway Shopping Centre, Hammersmith Broadway, London, W6 9YD, Greater London",London,Greater London,W6 9YD,-0.22426,51.49273,Private Road - Restricted Access,46.53
6,"Unit 11, Hammersmith Broadway Shopping Centre, Hammersmith Broadway, London, W6 9YD, Greater London",London,Greater London,W6 9YD,-0.22356,51.49215,Private Road - Restricted Access,109.47
7,"Unit 13-16, Hammersmith Broadway Shopping Centre, Hammersmith Broadway, London, W6 9YD, Greater London",London,Greater London,W6 9YD,-0.22361,51.49171,Private Road - Restricted Access,36.43
18,"Unit 2, The Oracle Shopping Centre, Minster Street, Reading, RG1 2AG, South East",Reading,South East,RG1 2AG,-0.97052,51.45281,Private Road - Restricted Access,111.44
52,"Unit 22a, Hammersmith Broadway Shopping Centre, Hammersmith Broadway, London, W6 9YD, Greater London",London,Greater London,W6 9YD,-0.22409,51.49185,Private Road - Restricted Access,112.19
53,"Unit 22a, Hammersmith Broadway Shopping Centre, Hammersmith Broadway, London, W6 9YD, Greater London",London,Greater London,W6 9YD,-0.22409,51.49185,Private Road - Restricted Access,112.19
61,"Unit 9, Hammersmith Broadway Shopping Centre, Hammersmith Broadway, London, W6 9YD, Greater London",London,Greater London,W6 9YD,-0.22374,51.49226,Private Road - Restricted Access,109.47
62,"Unit 9, Hammersmith Broadway Shopping Centre, Hammersmith Broadway, London, W6 9YD, Greater London",London,Greater London,W6 9YD,-0.22374,51.49226,Private Road - Restricted Access,109.47
78,"Unit 3, Hammersmith Broadway Shopping Centre, Hammersmith Broadway, London, W6 9DL, Greater London",London,Greater London,W6 9DL,-0.22395,51.49255,Private Road - Restricted Access,46.53
107,"25 Lansdowne Row, London, W1J 8QN, Greater London",London,Greater London,W1J 8QN,-0.14421,51.50862,Private Road - Restricted Access,91.23
225,"45 Blue Boar Row, Salisbury, SP1 1DA, South West",Salisbury,South West,SP1 1DA,-1.79505,51.06972,Private Road - Restricted Access,60.33
230,"30-32 The Broadway, Plymouth, PL9 7AX, South West",Plymouth,South West,PL9 7AX,-4.09049,50.36005,Private Road - Restricted Access,170.5
241,"50a Albion Street, Leeds, LS1 6AD, Yorkshire and the Humber",Leeds,Yorkshire and the Humber,LS1 6AD,-1.54504,53.79763,Private Road - Restricted Access,57.91
257,"20 Royal Exchange Square, Glasgow, G1 3AB, Scotland",Glasgow,Scotland,G1 3AB,-4.25269,55.86048,Private Road - Restricted Access,206.15
306,"36-38 Commercial Street, Leeds, LS1 6EX, Yorkshire and the Humber",Leeds,Yorkshire and the Humber,LS1 6EX,-1.54369,53.79736,Private Road - Restricted Access,26.92
343,"5a Royal Exchange Square, Glasgow, G1 3AH, Scotland",Glasgow,Scotland,G1 3AH,-4.25245,55.85991,Private Road - Restricted Access,206.15
357,"13 New Quebec Street, London, W1H 7RR, Greater London",London,Greater London,W1H 7RR,-0.15834,51.51563,Private Road - Restricted Access,10.23
395,"Unit 49a, Brighton Marina, Waterfront, Brighton, BN2 5WA, South East",Brighton,South East,BN2 5WA,-0.10654,50.81256,Private Road - Restricted Access,149.06
592,"11 New George Street, Plymouth, PL1 1QZ, South West",Plymouth,South West,PL1 1QZ,-4.13958,50.37138,Private Road - Restricted Access,76.3
661,"Charter Quay, 3 Jerome Place, Kingston Upon Thames, KT1 1HT, Greater London",Kingston Upon Thames,Greater London,KT1 1HT,-0.30793,51.40954,Private Road - Restricted Access,201.89
678,"65 Cannon Street, London, EC4N 5AA, Greater London",London,Greater London,EC4N 5AA,-0.09278,51.51224,Private Road - Restricted Access,59.22
702,"Unit 26a, Hay's Galleria, Tooley Street, London, SE1 2HD, Greater London",London,Greater London,SE1 2HD,-0.0843,51.50571,Private Road - Restricted Access,48.31
745,"Butlers Wharf, 34 Shad Thames, London, SE1 2YG, Greater London",London,Greater London,SE1 2YG,-0.07449,51.5038,Private Road - Restricted Access,140.07
760,"60 Cornwall Street, Plymouth, PL1 1LR, South West",Plymouth,South West,PL1 1LR,-4.14352,50.37239,Private Road - Restricted Access,25.26
786,"Southside Wandsworth, 4 Garratt Lane, London, SW18 4TF, Greater London",London,Greater London,SW18 4TF,-0.19297,51.45524,Private Road - Restricted Access,30.13
919,"59-61 Borough High Street, London, SE1 1NE, Greater London",London,Greater London,SE1 1NE,-0.09,51.50466,Private Road - Restricted Access,114.19
920,"43 St. Swithin Street, Aberdeen, AB10 6XL, Scotland",Aberdeen,Scotland,AB10 6XL,-2.12492,57.14013,Private Road - Restricted Access,49.24
950,"34-35 Commercial Street, Leeds, LS1 6EX, Yorkshire and the Humber",Leeds,Yorkshire and the Humber,LS1 6EX,-1.54394,53.79732,Private Road - Restricted Access,26.92
1035,"Unit 3, Leeds Railway Station, Aire Street, Leeds, LS1 4DY, Yorkshire and the Humber",Leeds,Yorkshire and the Humber,LS1 4DY,-1.54741,53.79531,Private Road - Restricted Access,92.67
1038,"301 High Street, Northallerton, DL7 8EA, Yorkshire and the Humber",Northallerton,Yorkshire and the Humber,DL7 8EA,-1.43841,54.34385,Private Road - Restricted Access,216.15
1059,"46 North Hill, Plymouth, PL4 8EU, South West",Plymouth,South West,PL4 8EU,-4.13611,50.37694,Private Road - Restricted Access,96.3
1109,"Unit kiosk 4, Highcross Shopping Centre, Shires Lane, Leicester, LE1 4SP, East Midlands",Leicester,East Midlands,LE1 4SP,-1.13739,52.63701,Private Road - Restricted Access,186.35
1123,"Regent's Place, Hampstead Road, London, NW1 2PY, Greater London",London,Greater London,NW1 2PY,-0.14034,51.52539,Private Road - Restricted Access,88.35
